stop_id,date,wet_weather_score,boardings,alightings,dwell_time
116,2021-06-08,0.01858528691168182,18.0,8.0,123.14149684178322
114,2021-06-09,0.6425350360711826,8.0,10.0,51.29628950579823
147,2021-06-06,0.5112680381736144,5.0,3.0,44.78549579885288
187,2021-06-13,0.2861368441586558,3.0,1.0,31.454052114410494
162,2021-06-09,0.748330476058996,2.0,4.0,29.108008870610785
165,2021-06-10,0.785820154679316,1.0,0.0,34.00178388012177
191,2021-06-13,0.3602797127059868,0.0,1.0,32.393121075748816
186,2021-06-06,0.34483689844809207,0.0,1.0,33.47513752542383
122,2021-06-12,0.8201073521712047,0.0,0.0,1.6733346264627045
130,2021-06-06,0.37521524835111053,0.0,3.0,40.15665133314994
114,2021-06-09,0.015632881686001632,1.0,1.0,33.929047835252376
117,2021-06-09,0.793627239511297,5.0,8.0,52.149080296605206
181,2021-06-08,0.45552781563259603,4.0,15.0,42.930678814075506
184,2021-06-09,0.006189831571316362,0.0,5.0,25.64795389596984
109,2021-06-08,0.0411539177586695,3.0,3.0,63.20544165635001
148,2021-06-05,0.037738469403487684,5.0,3.0,38.53980541987187
175,2021-06-12,0.45352621690638584,0.0,0.0,4.467092162569441
152,2021-06-06,0.6372497021073887,0.0,6.0,39.83511846155692
111,2021-06-10,0.05971318400996939,0.0,0.0,12.274479072695394
111,2021-06-09,0.4635797611961451,6.0,14.0,31.331675434124577
186,2021-06-09,0.3325615854822942,11.0,12.0,53.23958385778509
171,2021-06-07,0.8733238131152367,5.0,8.0,41.66019383426235
165,2021-06-07,0.11650579217867751,12.0,5.0,55.710874747523604
160,2021-06-13,0.2576690268313113,1.0,1.0,27.457956758266498
179,2021-06-06,0.4304116219184354,0.0,4.0,47.80599304114293
176,2021-06-13,0.5193692443534152,1.0,0.0,28.636474612560683
101,2021-06-07,0.1620753018100476,2.0,1.0,39.409240120333905
177,2021-06-13,0.7772132613116789,0.0,0.0,7.0196535118563546
196,2021-06-11,0.2080917207736448,1.0,2.0,23.687636428403444
170,2021-06-10,0.0753040981891141,11.0,4.0,51.01288645417264
114,2021-06-07,0.7577586144698351,14.0,12.0,57.86945328016037
121,2021-06-09,0.46453613946176275,9.0,5.0,51.314051510939876
158,2021-06-06,0.9632400901853737,6.0,5.0,42.49469211873465
186,2021-06-07,0.33552488953945325,10.0,19.0,41.879104212884776
166,2021-06-06,0.6453925920813595,0.0,4.0,26.76104773464859
121,2021-06-07,0.40001970946665044,5.0,5.0,34.30677457608003
111,2021-06-07,0.5664945808409108,8.0,6.0,33.46781683055286
155,2021-06-13,0.3598672856009123,1.0,10.0,51.49148697777414
139,2021-06-06,0.6759671878327261,0.0,11.0,51.99586132075105
133,2021-06-08,0.15059115668840117,0.0,8.0,51.53940690828279
123,2021-06-05,0.6222245903125435,0.0,6.0,58.5029673313427
197,2021-06-08,0.19509196221323666,3.0,1.0,38.05434817040194
127,2021-06-11,0.40946080152851816,2.0,4.0,273.4698205801363
105,2021-06-05,0.35917684344180545,0.0,1.0,57.57586876064255
147,2021-06-06,0.9915375121336392,1.0,0.0,29.217920473495653
114,2021-06-12,0.6543999868248089,1.0,1.0,33.767002810468675
109,2021-06-06,0.7531772065792309,1.0,4.0,62.860009148225835
121,2021-06-12,0.7402862433747388,3.0,2.0,39.29257085852069
184,2021-06-13,0.3971494166327618,0.0,10.0,31.994507847471343
178,2021-06-12,0.23869380539073415,8.0,8.0,51.56772769911855
116,2021-06-07,0.6733944301777164,0.0,0.0,17.283500022357675
113,2021-06-06,0.8889603685242378,2.0,3.0,34.50132692235462
180,2021-06-10,0.8858954224539236,7.0,2.0,37.101405123455834
195,2021-06-07,0.9053760262624042,8.0,4.0,47.31127968350981
100,2021-06-08,0.3369929424090634,11.0,23.0,56.0799755058138
114,2021-06-07,0.15144223126593792,6.0,6.0,48.34518365929937
191,2021-06-10,0.8804291829150015,20.0,19.0,66.07708649539535
184,2021-06-13,0.13578043280172458,5.0,14.0,38.956461414159904
182,2021-06-07,0.6101449437744423,4.0,2.0,29.11016445128584
156,2021-06-11,0.10610041582204499,3.0,3.0,86.08964352441151
184,2021-06-09,0.6282120772425005,0.0,0.0,7.581371499618315
138,2021-06-10,0.33923539072664366,2.0,3.0,63.49494678905194
197,2021-06-08,0.21498947109878375,5.0,11.0,37.750422078616744
163,2021-06-09,0.7297607101319683,4.0,3.0,108.20978689913387
192,2021-06-07,0.42862264747644885,11.0,7.0,59.95446301134347
187,2021-06-06,0.31568945958605044,0.0,8.0,35.10075027859808
113,2021-06-11,0.35069416374933415,4.0,9.0,34.616272123792534
179,2021-06-05,0.7213752884615083,5.0,2.0,62.93766555736363
150,2021-06-09,0.7621252251276966,3.0,2.0,41.473669874645594
101,2021-06-09,0.6126846773891218,4.0,8.0,34.15579086180713
147,2021-06-09,0.0906652675050067,14.0,6.0,53.67888494319232
116,2021-06-09,0.899913493847488,2.0,3.0,92.121568757466
148,2021-06-13,0.9236799089874471,0.0,1.0,38.618241901126574
182,2021-06-07,0.10081649163042605,6.0,4.0,35.23152220405969
111,2021-06-08,0.1274511162757952,0.0,5.0,26.016356382285235
193,2021-06-10,0.7265343371206688,10.0,9.0,239.92265714663836
127,2021-06-11,0.9288911735057586,13.0,13.0,305.0314320894864
160,2021-06-09,0.4651295333011479,14.0,12.0,65.48142744772775
190,2021-06-06,0.20025631996478543,8.0,5.0,86.62723682405169
109,2021-06-11,0.8542888924203063,9.0,5.0,72.57407171072066
182,2021-06-10,0.6371337311677286,1.0,0.0,21.529201581884784
122,2021-06-13,0.7744141149391811,5.0,2.0,37.70900906594033
148,2021-06-13,0.36620862697089185,2.0,1.0,42.71806707277953
180,2021-06-10,0.2515190577248896,0.0,4.0,41.08974571528546
108,2021-06-06,0.1484649662725327,9.0,4.0,33.44028395611669
171,2021-06-06,0.290559327193294,4.0,17.0,47.37491753330933
182,2021-06-10,0.1486355360163173,18.0,11.0,56.97287339023677
168,2021-06-12,0.01153128981648599,1.0,1.0,42.05549881348742
192,2021-06-08,0.8145122352724143,3.0,9.0,38.02950520025254
130,2021-06-08,0.30277520882929376,8.0,3.0,56.02423054181103
153,2021-06-11,0.7862874556666402,0.0,12.0,48.77874369726652
170,2021-06-07,0.3088483460473197,0.0,4.0,34.54409161219719
133,2021-06-13,0.8767429220741199,7.0,2.0,47.724227093912404
102,2021-06-09,0.8168355746755905,0.0,0.0,6.556020423005479
179,2021-06-06,0.510215170405191,0.0,0.0,16.510725709445932
184,2021-06-11,0.18076569313863078,13.0,15.0,54.568760580313274
171,2021-06-09,0.5297522221242408,5.0,2.0,49.29950318524726
197,2021-06-13,0.5964054998411155,0.0,4.0,29.02984535585404
158,2021-06-11,0.7842895392754082,1.0,0.0,33.5759943236759
155,2021-06-10,0.6982743463363644,5.0,5.0,52.47591726111392
192,2021-06-08,0.6433657097247498,8.0,14.0,52.08176023160169
116,2021-06-11,0.8469792770019574,1.0,1.0,81.96175623125916
114,2021-06-06,0.17320634700596305,1.0,2.0,38.67086974526775
156,2021-06-07,0.7842437408185824,2.0,6.0,86.41342308555126
133,2021-06-05,0.560923801038481,0.0,2.0,45.88531592838919
168,2021-06-06,0.10075273039945765,0.0,3.0,27.194587056260783
166,2021-06-13,0.17877699861225615,0.0,0.0,10.624234999315043
191,2021-06-08,0.9425837525383879,4.0,3.0,35.60022293931986
132,2021-06-09,0.5025408792871037,10.0,4.0,146.78533061561447
112,2021-06-09,0.533303425372063,0.0,2.0,37.72113373331635
116,2021-06-05,0.7586824227144631,3.0,6.0,104.74956406385301
191,2021-06-12,0.22250565484658136,7.0,3.0,43.18381792774236
136,2021-06-11,0.7428487507216104,7.0,6.0,64.49794317708749
151,2021-06-13,0.03827009458077424,4.0,18.0,48.52264451067155
133,2021-06-12,0.06924583278082952,3.0,8.0,52.057636457601795
111,2021-06-05,0.18118222701821296,3.0,7.0,25.427377114340786
101,2021-06-13,0.6438443045785827,1.0,6.0,37.27804017896038
102,2021-06-10,0.17870437403746242,0.0,2.0,119.3132079656942
151,2021-06-08,0.6798965049167285,0.0,0.0,3.576715664701517
148,2021-06-10,0.25653988005608563,2.0,13.0,44.31352462285583
101,2021-06-10,0.48585235767607593,0.0,1.0,26.688790069024037
164,2021-06-10,0.9344287225894026,1.0,0.0,27.326282074455015
197,2021-06-10,0.4030375838422592,2.0,7.0,33.25421036584973
179,2021-06-13,0.6838044512571099,0.0,7.0,51.42861510694983
109,2021-06-12,0.8950968958008303,2.0,7.0,70.69998947118572
110,2021-06-10,0.8294463882566104,16.0,8.0,63.337340228959015
122,2021-06-11,0.5265865487270364,0.0,1.0,29.59410300302027
115,2021-06-07,0.18678268414913957,20.0,12.0,128.29657221445203
171,2021-06-13,0.8277903677785111,2.0,1.0,36.36524120311908
124,2021-06-07,0.20635593536417451,1.0,1.0,48.12611488937006
109,2021-06-11,0.21869138290306778,1.0,8.0,68.84345692613385
181,2021-06-07,0.7240488636822084,1.0,0.0,37.03758412098971
183,2021-06-10,0.32972125477812186,2.0,1.0,56.77428543993462
148,2021-06-11,0.12086331826779173,8.0,8.0,45.7696127373879
116,2021-06-06,0.05969852727419567,5.0,3.0,108.76483576044458
191,2021-06-08,0.9936874143333142,7.0,5.0,42.3206560336551
123,2021-06-06,0.5652178113732861,2.0,7.0,56.9290388389497
194,2021-06-12,0.8045580283104955,0.0,5.0,19.65700220055533
135,2021-06-06,0.49923825539471334,0.0,13.0,82.16042863127358
111,2021-06-08,0.0797159400413977,5.0,17.0,42.07459604628448
173,2021-06-09,0.2709215400714018,0.0,7.0,36.56430384027341
166,2021-06-10,0.043002043425303116,10.0,5.0,49.38952452437351
152,2021-06-08,0.524506123047388,20.0,12.0,73.73626235559902
184,2021-06-09,0.05094791815422872,1.0,0.0,32.13476040959142
168,2021-06-12,0.7488560515957383,0.0,1.0,23.968243891549424
113,2021-06-08,0.28544619966273066,2.0,4.0,32.06237251629035
123,2021-06-11,0.502463319981392,5.0,6.0,61.138475076715956
195,2021-06-05,0.40032263510827537,0.0,2.0,29.491869254336343
125,2021-06-08,0.07407579211415138,9.0,5.0,45.725062822518474
166,2021-06-08,0.2518997093084574,0.0,4.0,28.251827534727813
147,2021-06-11,0.33381184591892477,4.0,2.0,51.0053898493781
170,2021-06-11,0.549375645046415,1.0,0.0,32.228661211720926
195,2021-06-11,0.9015820507274567,1.0,3.0,47.53947338876347
152,2021-06-10,0.8857113883304191,8.0,20.0,47.52631237594733
121,2021-06-11,0.3471191947692963,0.0,4.0,40.2631649811958
197,2021-06-12,0.3929047521845801,0.0,1.0,27.279290394589687
171,2021-06-10,0.47773231238106884,0.0,3.0,43.41008806839983
136,2021-06-07,0.5706584619502449,8.0,6.0,60.30569756294061
180,2021-06-08,0.05650993307699881,0.0,5.0,27.876974965000834
108,2021-06-07,0.7521978954525397,7.0,4.0,29.805804537351
120,2021-06-10,0.21282449114132485,2.0,2.0,23.07434476343338
121,2021-06-12,0.7901200092822452,6.0,4.0,38.90275848656777
192,2021-06-11,0.9100125130953485,3.0,1.0,37.90742850361574
135,2021-06-08,0.32367669625030904,3.0,14.0,74.43213233768066
114,2021-06-12,0.29541037822250493,19.0,8.0,71.45139665715789
153,2021-06-06,0.06369084353135968,15.0,6.0,64.698909261485
130,2021-06-13,0.5581700438451392,0.0,2.0,44.72646975625004
166,2021-06-10,0.8604528542018628,7.0,2.0,41.11829951092041
124,2021-06-09,0.8646120085355582,7.0,11.0,42.6453752508755
130,2021-06-11,0.8349024939024791,11.0,6.0,66.65080863555752
123,2021-06-05,0.7860534849493948,14.0,10.0,74.8907024850124
106,2021-06-07,0.30608795195688665,2.0,4.0,46.38393187986573
159,2021-06-07,0.7710968569222899,0.0,6.0,40.06593126554124
122,2021-06-06,0.21996596419505465,1.0,1.0,29.149904482483564
134,2021-06-12,0.9425940075084461,1.0,1.0,110.4632190253742
147,2021-06-07,0.9777922408039433,1.0,18.0,59.69937855371187
148,2021-06-12,0.05325120573049957,0.0,1.0,44.41764986211976
170,2021-06-13,0.8388632158877438,0.0,4.0,39.54978538581487
199,2021-06-07,0.28154025844428066,12.0,11.0,154.8516189394402
139,2021-06-09,0.7220759879019643,19.0,8.0,71.43753288139433
153,2021-06-11,0.9893797417664117,3.0,1.0,45.55181682784714
187,2021-06-11,0.8456885380642651,2.0,9.0,45.40828344791732
105,2021-06-07,0.40841767637845494,2.0,3.0,63.13559668430304
163,2021-06-08,0.377618031614792,4.0,2.0,110.79431715305644
126,2021-06-13,0.9608653485322067,0.0,0.0,5.552613460296417
122,2021-06-08,0.9977701661202328,7.0,7.0,49.76738504398231
139,2021-06-07,0.05440918668609884,1.0,5.0,37.82640411171959
105,2021-06-11,0.5299978164025169,3.0,6.0,70.36794512583774
120,2021-06-05,0.5717987789497289,0.0,5.0,40.24577116652738
145,2021-06-09,0.9067092815488453,3.0,2.0,202.96564199142264
194,2021-06-10,0.41064898793333526,0.0,9.0,30.92573409613561
170,2021-06-12,0.7282563526603846,6.0,20.0,58.04688408070909
145,2021-06-12,0.9263253324224031,3.0,6.0,208.3459388588864
179,2021-06-07,0.5553000462045271,13.0,6.0,81.62736878691203
179,2021-06-07,0.808054908431484,4.0,8.0,60.02112621164769
101,2021-06-13,0.15307702714714777,9.0,7.0,51.14567355600097
111,2021-06-10,0.6744114050636066,9.0,18.0,40.64785931141339
110,2021-06-13,0.053321155717951485,3.0,5.0,43.78099324634522
154,2021-06-10,0.6679841200632716,1.0,3.0,29.434849048307008
122,2021-06-05,0.10430437689509342,1.0,7.0,45.49876343121488
121,2021-06-06,0.821110549204841,4.0,2.0,29.295905897712114
113,2021-06-12,0.6437313767657925,11.0,7.0,71.86168401444546
193,2021-06-06,0.35756328034721574,19.0,12.0,246.72201188866964
123,2021-06-07,0.16491462886420827,2.0,1.0,56.46707593523177
163,2021-06-08,0.9535186022874759,0.0,7.0,109.91770545687538
106,2021-06-05,0.5206653208332426,1.0,9.0,51.12870350050264
188,2021-06-10,0.06962786352424932,9.0,6.0,72.39398841733671
151,2021-06-13,0.8295462174741793,0.0,2.0,29.752400514920566
117,2021-06-08,0.7423925770269051,0.0,7.0,50.62268980978413
158,2021-06-08,0.4498869185539932,7.0,8.0,50.21103754234645
139,2021-06-05,0.5845705962783322,0.0,5.0,31.82446436800817
117,2021-06-06,0.07925167969355695,2.0,11.0,51.10697330464765
152,2021-06-12,0.7632968333356053,1.0,1.0,25.207491018103028
187,2021-06-13,0.8595699640424194,9.0,8.0,51.015026640114876
184,2021-06-13,0.6183600931323977,14.0,5.0,62.708509942079694
138,2021-06-06,0.2162827538814115,0.0,0.0,6.738628618708584
170,2021-06-07,0.7503507129845347,2.0,17.0,43.751307996661986
194,2021-06-10,0.6758988926371037,0.0,0.0,12.256398188493128
156,2021-06-09,0.7256369999470466,4.0,20.0,100.29655954403685
147,2021-06-11,0.6444995993830305,0.0,2.0,31.288684130157307
116,2021-06-12,0.2578985630500251,8.0,11.0,107.75201106989564
160,2021-06-07,0.766449161802455,19.0,20.0,63.053253622668024
151,2021-06-13,0.721814598896397,1.0,2.0,20.354726302089425
107,2021-06-10,0.029695342048420836,0.0,3.0,57.23695360518775
128,2021-06-12,0.7602986145462016,0.0,3.0,77.53162257788915
170,2021-06-10,0.8075639596373058,0.0,0.0,21.554851574696254
168,2021-06-12,0.5059733805751719,0.0,1.0,41.620836219599006
191,2021-06-09,0.9354885470317604,1.0,4.0,37.63976298499749
135,2021-06-13,0.9023459184655818,12.0,7.0,85.79118054152269
106,2021-06-13,0.5677595283597522,2.0,8.0,46.618729909601875
132,2021-06-10,0.1472684265507508,2.0,4.0,123.85484720318497
160,2021-06-12,0.2285529011653712,1.0,3.0,20.916134791075827
121,2021-06-05,0.3511497195991624,3.0,6.0,40.64904086444544
150,2021-06-06,0.3601739396504279,0.0,0.0,10.104958060707611
170,2021-06-09,0.8357743186762092,16.0,15.0,64.47167932234464
165,2021-06-12,0.4877950983204965,4.0,2.0,38.22227622995952
192,2021-06-06,0.23887143897145702,3.0,6.0,33.84587638852751
138,2021-06-07,0.636777383405549,2.0,8.0,62.449207294156444
140,2021-06-08,0.8680186029612368,1.0,5.0,63.04945361945175
121,2021-06-06,0.4071038629031497,0.0,1.0,24.242049436268537
147,2021-06-10,0.9388431454086706,4.0,2.0,33.16049201534482
158,2021-06-13,0.831074501555675,0.0,12.0,56.69794497827822
167,2021-06-10,0.5496981160790434,9.0,4.0,41.58766300210927
106,2021-06-06,0.9052746578866316,0.0,0.0,11.32380036565795
170,2021-06-11,0.3731513386983156,0.0,8.0,36.06352412828879
109,2021-06-06,0.042836325321487845,3.0,1.0,72.61537523417798
123,2021-06-09,0.6789549664205644,1.0,0.0,51.36081088139607
128,2021-06-11,0.8805623076366333,1.0,2.0,81.72297811368095
123,2021-06-06,0.21298947760304154,9.0,4.0,69.22950970978825
152,2021-06-08,0.6451745119615748,1.0,5.0,37.99793882012936
195,2021-06-06,0.7129247638088102,0.0,2.0,27.511030879088796
147,2021-06-12,0.8818170818807667,0.0,0.0,3.0661372031437786
133,2021-06-07,0.41685801240736486,0.0,4.0,41.17328057187579
122,2021-06-09,0.6485635670209396,2.0,2.0,24.94270723355271
161,2021-06-10,0.9339110793659778,1.0,14.0,61.07408652397269
109,2021-06-08,0.08757992357571731,3.0,11.0,71.62890976692572
147,2021-06-06,0.03680561710069585,0.0,2.0,41.42259179190117
191,2021-06-05,0.5909068822754496,0.0,0.0,4.115758662434299
135,2021-06-12,0.6418140552061721,10.0,15.0,79.91800516129054
197,2021-06-06,0.8626041878247637,0.0,0.0,0.06057898864200276
101,2021-06-05,0.25802739153854026,0.0,0.0,20.10597641949195
158,2021-06-10,0.25336945364393737,3.0,2.0,34.9125740940971
187,2021-06-06,0.9568729575758764,1.0,3.0,23.786094137565783
128,2021-06-09,0.6430948630970572,1.0,4.0,85.8334254041568
172,2021-06-12,0.2307564854976013,0.0,8.0,47.6360557966795
130,2021-06-09,0.9883151840124423,2.0,0.0,37.6314282236958
166,2021-06-08,0.3776506081016504,0.0,2.0,25.515812910915614
194,2021-06-13,0.8369458366164592,0.0,0.0,3.40249521225674
156,2021-06-08,0.4450031604347521,2.0,2.0,99.0002609186068
159,2021-06-05,0.4909072916681765,15.0,8.0,59.23153217676574
193,2021-06-08,0.9626943702690794,5.0,2.0,221.40251200226794
199,2021-06-09,0.20515809423595577,1.0,5.0,118.91197938145082
113,2021-06-05,0.2877654926466644,11.0,7.0,57.94455294642138
112,2021-06-05,0.8398390277981264,7.0,2.0,40.09101440220158
193,2021-06-07,0.009162914729687666,2.0,2.0,223.84495929111316
153,2021-06-07,0.41243801934864566,1.0,14.0,51.388059553678396
175,2021-06-05,0.06403932923713862,0.0,7.0,84.69336125050947
108,2021-06-12,0.9789549515478408,1.0,0.0,17.781298564201883
113,2021-06-10,0.31610421059421245,5.0,2.0,51.241533989226255
122,2021-06-10,0.5944316632313166,14.0,18.0,49.49746324624349
179,2021-06-08,0.810665765957045,8.0,8.0,61.42675224901271
151,2021-06-12,0.23064929078498642,1.0,18.0,39.52137839298661
142,2021-06-06,0.610872617854544,5.0,1.0,40.98439518484184
184,2021-06-10,0.3773444630994539,10.0,20.0,60.00564140328978
147,2021-06-13,0.16298218531267317,0.0,0.0,13.34037942865858
181,2021-06-06,0.19068890057530008,5.0,6.0,35.11791891247894
152,2021-06-05,0.25287578088941864,10.0,11.0,46.094256714359965
136,2021-06-07,0.18292722276298723,16.0,12.0,71.92588100412517
129,2021-06-11,0.6147507393797655,1.0,2.0,23.644252264521587
194,2021-06-12,0.029804937932268905,2.0,0.0,19.365700839535506
148,2021-06-06,0.4010333738229994,7.0,4.0,45.26267230269916
130,2021-06-09,0.7317671334441009,5.0,5.0,52.25989970450373
130,2021-06-06,0.3364337984946252,4.0,1.0,51.60707234069138
167,2021-06-07,0.3104325550405638,17.0,17.0,78.21376908917887
195,2021-06-09,0.34980281195698215,3.0,1.0,35.5284897723076
192,2021-06-12,0.9335758372531071,11.0,4.0,69.49741341962849
129,2021-06-13,0.7028600893980433,7.0,9.0,35.03995716447673
166,2021-06-10,0.641830551141196,0.0,0.0,7.187111314890661
186,2021-06-10,0.41608109502341806,2.0,4.0,24.185858957541818
133,2021-06-13,0.24223744113824464,1.0,13.0,49.03486976138784
195,2021-06-06,0.9883397966015119,1.0,5.0,37.79006082815265
138,2021-06-07,0.7937541229400794,2.0,3.0,53.25121521131675
172,2021-06-11,0.1238034419972528,0.0,2.0,31.1684742605416
128,2021-06-11,0.9146958665859485,4.0,5.0,96.2312907844447
160,2021-06-11,0.2642919773995377,7.0,3.0,36.54147027201262
173,2021-06-08,0.5831994998764639,3.0,8.0,50.98186116140391
153,2021-06-11,0.856206473126055,3.0,6.0,54.221741864175144
102,2021-06-13,0.8513754973550849,7.0,3.0,132.91334839345973
155,2021-06-11,0.6926289758509715,8.0,4.0,58.13172593556281
125,2021-06-07,0.6055291331600401,4.0,6.0,35.62744827860817
174,2021-06-13,0.7117404527157377,2.0,3.0,27.73540608935265
170,2021-06-05,0.9964473997806225,3.0,2.0,32.2771810463988
156,2021-06-11,0.19613694821429484,3.0,3.0,83.4755639382168
142,2021-06-10,0.2951802410072961,6.0,12.0,37.2050558934002
166,2021-06-13,0.30058278699092233,3.0,0.0,32.41491406898376
100,2021-06-08,0.4769662338993874,20.0,13.0,75.15457746729304
127,2021-06-06,0.9691285558167925,0.0,0.0,17.287349101546102
142,2021-06-08,0.1711344328362161,1.0,13.0,40.5297341850913
182,2021-06-08,0.6350254041234862,1.0,0.0,22.662842403835867
114,2021-06-08,0.4490406124329299,4.0,19.0,49.74449283220242
149,2021-06-13,0.3632144006226887,0.0,1.0,19.06646209101362
140,2021-06-08,0.5368283465947551,3.0,9.0,54.90981903740579
114,2021-06-13,0.04504037952289841,1.0,11.0,51.26681578267892
168,2021-06-05,0.7736493295876463,0.0,0.0,1.1847865832568836
176,2021-06-11,0.507607493605991,1.0,13.0,46.03588523398764
140,2021-06-09,0.485671722936902,7.0,17.0,71.20916124264127
112,2021-06-11,0.6216294123965963,7.0,6.0,42.21745000407917
179,2021-06-05,0.4589863734031616,0.0,7.0,47.2431568347474
181,2021-06-05,0.7611901304071351,1.0,3.0,24.89005443416794
142,2021-06-13,0.4143337031663962,1.0,11.0,44.19254469502896
151,2021-06-09,0.5781956011948428,18.0,20.0,77.33993063627219
157,2021-06-05,0.07115637260510144,9.0,4.0,94.05767453615356
138,2021-06-08,0.268557615025402,5.0,7.0,80.60187585648865
184,2021-06-05,0.4033244049676614,4.0,1.0,33.210610249731864
196,2021-06-05,0.1135344833343166,4.0,2.0,35.37598457841874
177,2021-06-09,0.48256595894307386,4.0,1.0,72.80522719297821
124,2021-06-05,0.8097401734245042,6.0,5.0,49.04677538919678
118,2021-06-06,0.9918253378227914,11.0,4.0,80.3787726308183
182,2021-06-10,0.9493679742835593,2.0,8.0,26.89624435195033
195,2021-06-11,0.2179818742215468,0.0,3.0,41.44973857879838
175,2021-06-08,0.4637193061363615,6.0,3.0,83.16027592610094
160,2021-06-12,0.2968738406523763,5.0,6.0,34.80802408069379
171,2021-06-11,0.9240045017119043,3.0,1.0,39.01017442266861
155,2021-06-09,0.6815975990715634,5.0,6.0,52.526830258683866
134,2021-06-07,0.31600072007071967,0.0,2.0,117.60990647238809
122,2021-06-06,0.11028122513809502,1.0,10.0,37.37926486464281
102,2021-06-07,0.7350989335978835,3.0,4.0,115.57903321103048
103,2021-06-12,0.19178550238476855,5.0,16.0,39.26712094268111
130,2021-06-08,0.043999742357183846,0.0,0.0,17.844103523492684
112,2021-06-07,0.639139000076672,2.0,4.0,31.550173608105446
109,2021-06-10,0.25964015495318893,3.0,1.0,65.61873990543334
185,2021-06-06,0.42549539556890104,3.0,4.0,31.108230044732775
100,2021-06-05,0.45687587791589757,2.0,6.0,36.93872507648177
108,2021-06-11,0.885756458126826,10.0,19.0,35.5977826469562
116,2021-06-08,0.3654703887963735,0.0,12.0,105.96973648148965
195,2021-06-09,0.43883416564126165,2.0,2.0,40.622888873735086
194,2021-06-12,0.5602117648997892,2.0,0.0,18.611825446638726
152,2021-06-12,0.9318850924358109,14.0,13.0,52.34889880825071
128,2021-06-10,0.8028769053216382,2.0,4.0,86.93909554922301
151,2021-06-10,0.47367060735402977,4.0,3.0,38.878697709550366
154,2021-06-12,0.05688339135244824,0.0,0.0,5.259083946552861
134,2021-06-12,0.1625734250542885,0.0,0.0,1.997632833580803
133,2021-06-12,0.2831796011650566,7.0,9.0,48.64626129718143
122,2021-06-07,0.2868529941681287,0.0,1.0,21.070296518549775
176,2021-06-11,0.4103687284527042,2.0,1.0,22.10493354533108
192,2021-06-08,0.6372201963243475,5.0,5.0,42.12994874806185
166,2021-06-07,0.4529417647473697,0.0,17.0,37.90160919694223
188,2021-06-13,0.2798262821198164,5.0,2.0,68.02020730767595
195,2021-06-08,0.20089819289949729,5.0,11.0,46.99459783437029
181,2021-06-10,0.4159401348930457,9.0,21.0,41.72661371756872
160,2021-06-05,0.6872394866934638,8.0,4.0,36.13662588867468
153,2021-06-12,0.042679696165765724,0.0,0.0,1.9195900091058982
163,2021-06-08,0.4842732396989575,0.0,4.0,102.36275927109766
152,2021-06-09,0.5871294954770488,10.0,22.0,45.439597877653746
199,2021-06-08,0.5845304599436839,14.0,9.0,152.04229218403827
194,2021-06-09,0.5457555723681317,1.0,3.0,33.98426586427086
181,2021-06-10,0.2447092444796105,7.0,5.0,42.35282623232151
140,2021-06-09,0.3509811190112726,3.0,8.0,54.97835348579211
170,2021-06-07,0.4394469994148763,20.0,11.0,69.78517982593823
188,2021-06-05,0.7136694304401668,1.0,0.0,64.72221923197031
155,2021-06-05,0.8020824264884718,0.0,0.0,16.360826834027137
181,2021-06-06,0.28899726152878924,2.0,7.0,31.214753824119626
118,2021-06-12,0.061163988245730105,0.0,1.0,53.54492390295318
129,2021-06-05,0.40120094961096453,0.0,5.0,33.05498003931094
179,2021-06-07,0.9993031161238308,4.0,2.0,65.26597304721288
115,2021-06-13,0.1155347927903726,2.0,2.0,88.81220373785817
100,2021-06-07,0.21310368454391215,6.0,2.0,56.906574890098845
108,2021-06-05,0.7963334327482257,0.0,10.0,28.30551927248601
151,2021-06-07,0.8494197544127127,0.0,6.0,31.132678525634233
123,2021-06-08,0.47806159894556743,4.0,10.0,63.93119819996323
155,2021-06-06,0.6578065925286778,1.0,3.0,41.027562759290625
183,2021-06-10,0.41228698993878776,0.0,1.0,32.60313337385803
172,2021-06-07,0.6336148173316974,5.0,4.0,46.9826657262649
173,2021-06-09,0.31252386589955516,1.0,6.0,28.21030642068252
187,2021-06-09,0.3907934253422427,4.0,2.0,29.554491250299915
106,2021-06-08,0.03506007122551569,1.0,4.0,43.972768847923724
108,2021-06-08,0.7342448248355314,4.0,1.0,26.847129934797866
191,2021-06-10,0.5576807050382327,8.0,5.0,40.617161190121266
162,2021-06-13,0.8450586256444547,0.0,5.0,28.400949108878628
122,2021-06-07,0.6927353395550105,3.0,4.0,42.000870139268606
163,2021-06-06,0.4751873541264162,15.0,15.0,141.91967627187793
111,2021-06-11,0.7259846949159123,0.0,4.0,27.98905449240159
155,2021-06-05,0.6836076136001742,4.0,5.0,49.51366866922044
117,2021-06-06,0.9814717205684236,3.0,1.0,38.13332374791549
182,2021-06-10,0.07572822592033646,6.0,2.0,33.34495524349546
144,2021-06-13,0.8432201563580596,9.0,4.0,100.77238228053024
130,2021-06-06,0.82231962520546,1.0,0.0,34.76223891476099
165,2021-06-11,0.3302860663636926,4.0,5.0,50.85003214786466
121,2021-06-12,0.00905049457251439,4.0,2.0,29.278262099912766
187,2021-06-05,0.020203657837392974,1.0,4.0,32.14112139561615
101,2021-06-12,0.600638029498457,0.0,2.0,50.47329206647333
